#ics
#--Keyword--\t--value--
output_directory	./snapshots
output_file_base	snapshot
logging_frequency	10
output_frequency	10
current_time	0.0
timestep_size	0.1
number_of_timesteps	1000
number_of_particles	1000

STATE

#ID	m	R	x	y	z	vx	vy	vz
0	523.5987755982989	5.0	8942.310165285158	0.0	4929.374893294072	-360.67872124997956	0.0	932.6901200492472	
1	523.5987755982989	5.0	602.4683048951906	0.0	3081.734903832952	509.8706932666091	0.0	-860.2510541393292	
2	523.5987755982989	5.0	6344.4081817752785	0.0	8873.443889360142	469.9420702936771	0.0	-882.6972587292273	
3	523.5987755982989	5.0	8953.401230247366	0.0	6522.896781089838	-982.7972976363776	0.0	-184.6874975699027	
4	523.5987755982989	5.0	1203.9696053881576	0.0	8649.094856992067	675.1132741779944	0.0	737.7140821677923	
5	523.5987755982989	5.0	5013.698443006116	0.0	8260.289741591308	230.35836810952438	0.0	-973.1058638410913	
6	523.5987755982989	5.0	3328.0840827301095	0.0	6250.949148544459	963.2179030078188	0.0	268.72154979684797	
7	523.5987755982989	5.0	8835.120743154115	0.0	7911.787805130655	768.0844853454247	0.0	-640.3485171152142	
8	523.5987755982989	5.0	5856.931614420016	0.0	9488.74190333485	-656.8797842325897	0.0	753.9953243001885	
9	523.5987755982989	5.0	2295.723324476967	0.0	2277.067918190063	-998.9007946679657	0.0	46.874325720021595	
10	523.5987755982989	5.0	283.2955371332013	0.0	8759.768119088973	-19.495693364285543	0.0	999.8099409088939	
11	523.5987755982989	5.0	5187.576768183435	0.0	6006.438714562967	-953.0654970282607	0.0	-302.7641959913263	
12	523.5987755982989	5.0	8464.447446467342	0.0	1601.6743841424052	-959.1962437056435	0.0	282.7411644260232	
13	523.5987755982989	5.0	3533.728049621849	0.0	3392.6479559559207	983.9605182094327	0.0	-178.38637449374988	
14	523.5987755982989	5.0	6206.30331840586	0.0	9311.035724556212	-972.9373997734901	0.0	231.06885580276614	
15	523.5987755982989	5.0	2369.370725175237	0.0	9133.261248391127	-997.0354554727502	0.0	-76.94348919983904	
16	523.5987755982989	5.0	740.1704874121617	0.0	6302.8541956572835	212.49307006772875	0.0	977.1625735634736	
17	523.5987755982989	5.0	3806.5083726586413	0.0	1030.5435017672603	-886.290983899922	0.0	463.12880698322834	
18	523.5987755982989	5.0	7598.876804306295	0.0	270.8933338032094	-300.1952371675757	0.0	953.8777802118584	
19	523.5987755982989	5.0	6492.747698524467	0.0	8935.616409869037	951.8828954392809	0.0	-306.46199335338594	
20	523.5987755982989	5.0	5584.2835952432115	0.0	5993.9623553566435	-640.8601484125535	0.0	767.6576516759535	
21	523.5987755982989	5.0	741.0494338680762	0.0	701.291003770238	-933.1579015686665	0.0	359.4667310613915	
22	523.5987755982989	5.0	8333.073201045885	0.0	2878.452886164883	966.2421523105648	0.0	257.6356013796371	
23	523.5987755982989	5.0	4865.427673074019	0.0	3892.274329637795	-670.1716214940454	0.0	-742.2061692980203	
24	523.5987755982989	5.0	6257.027584303014	0.0	3112.019907781288	836.407723259259	0.0	-548.1077635577352	
25	523.5987755982989	5.0	6194.880776458664	0.0	7382.892634553982	742.8885874088234	0.0	-669.4150780328471	
26	523.5987755982989	5.0	7658.709227599808	0.0	4050.6872187390295	-553.3866519517215	0.0	-832.9244944421217	
27	523.5987755982989	5.0	654.7812235544249	0.0	3243.60232976156	-305.2356235922012	0.0	-952.2768578991509	
28	523.5987755982989	5.0	3028.637866029852	0.0	8976.566057628363	-982.7847711150949	0.0	-184.7541438351252	
29	523.5987755982989	5.0	7500.46075569443	0.0	7216.545871745301	-995.1690674483509	0.0	98.1760011101451	
30	523.5987755982989	5.0	1472.311133284009	0.0	7240.297941639214	700.7472905883257	0.0	-713.4095841332104	
31	523.5987755982989	5.0	6469.144195001866	0.0	6387.558885114539	-177.22353012008028	0.0	984.170625639567	
32	523.5987755982989	5.0	3481.905009708828	0.0	6429.062752892681	-687.9039316564928	0.0	-725.801750350286	
33	523.5987755982989	5.0	5272.5841884022075	0.0	6897.990463460981	-254.2286412425858	0.0	967.1441453950639	
34	523.5987755982989	5.0	108.49169201955556	0.0	6838.709758830071	-52.76194818763971	0.0	998.6071183520797	
35	523.5987755982989	5.0	6291.486257411071	0.0	408.0545362710375	-960.080676757478	0.0	279.72324557837993	
36	523.5987755982989	5.0	1990.362534621508	0.0	4572.26529822002	-60.24222649495034	0.0	-998.1837877600151	
37	523.5987755982989	5.0	2730.356400098354	0.0	9395.125828547118	-996.2093150472584	0.0	-86.98850851159561	
38	523.5987755982989	5.0	2503.4976112391037	0.0	2356.6281499502893	922.9276344263	0.0	384.97348170007007	
39	523.5987755982989	5.0	8578.84015277918	0.0	4445.33996652363	-945.4947071880797	0.0	-325.63746510395157	
